.id,Player,Rating,Games,Win,Draw,Loss,Lag,name
2014,104542,2356.608337,56,37,0,19,0,Jo Wilfried Tsonga
1989,101062,2356.55716,52,34,0,18,0,Mats Wilander
1996,101733,2356.536879,66,36,0,30,3,Jan Siemerink
2001,102562,2356.228627,48,29,0,19,2,Jiri Novak
2008,104269,2356.152881,74,47,0,27,0,Fernando Verdasco
1994,101990,2356.099911,47,33,0,14,3,Richard Krajicek
2012,104386,2355.709547,85,57,0,28,2,Janko Tipsarevic
2015,106058,2355.655185,53,35,0,18,3,Jack Sock
2011,103888,2355.410916,68,43,0,25,1,Mardy Fish
1992,102446,2355.385405,44,32,0,12,3,Andrei Medvedev
2002,104022,2355.332868,55,31,0,24,0,Mikhail Youzhny
1994,101797,2354.985183,65,40,0,25,3,Jacco Eltingh
2004,102450,2354.816071,65,44,0,21,1,Tim Henman
2003,102882,2354.002252,58,38,0,20,0,Mark Philippoussis
2001,103819,2353.863141,70,49,0,21,2,Roger Federer
1989,101309,2353.729553,60,41,0,19,2,Jay Berger
2005,103103,2353.113834,69,43,0,26,0,Dominik Hrbaty
2006,104527,2352.938716,57,33,0,24,2,Stanislas Wawrinka
2011,103852,2352.827829,62,36,0,26,3,Feliciano Lopez
2006,103498,2352.642393,61,36,0,25,0,Marat Safin
1998,102882,2352.385054,53,33,0,20,3,Mark Philippoussis
2008,105227,2352.131759,62,37,0,25,2,Marin Cilic
1996,102450,2351.848096,67,42,0,25,0,Tim Henman
2009,105023,2351.771606,61,39,0,22,12,Sam Querrey
2006,103720,2351.76649,48,33,0,15,8,Lleyton Hewitt
2011,104252,2351.741097,71,45,0,26,3,Florian Mayer
1987,100946,2351.623628,56,35,0,21,6,Slobodan Zivojinovic
2015,105676,2351.414918,64,39,0,25,0,David Goffin
1992,101589,2351.374416,61,35,0,26,4,Arnaud Boetsch
1991,101196,2351.170444,63,39,0,24,4,Derrick Rostagno
1999,102882,2351.1198,53,36,0,17,0,Mark Philippoussis
2003,102856,2350.786681,63,42,0,21,2,Gustavo Kuerten
2001,102854,2350.723395,66,38,0,28,2,Sjeng Schalken
1990,101230,2350.519854,63,43,0,20,2,Andrei Chesnokov
1999,101990,2350.514269,64,43,0,21,3,Richard Krajicek
1998,101532,2350.158026,69,43,0,26,2,Francisco Clavet
1989,101649,2349.841302,54,36,0,18,11,Guillermo Perez Roldan
2015,105138,2349.745781,71,42,0,29,3,Roberto Bautista Agut
2009,103781,2349.454422,65,36,0,29,4,Jurgen Melzer
1987,101230,2349.083765,46,30,0,16,4,Andrei Chesnokov
2006,103990,2348.816076,78,49,0,29,1,Tommy Robredo
1988,102021,2348.638581,36,23,0,13,12,Michael Chang
1988,101195,2348.446967,52,33,0,19,3,Amos Mansdorf
1999,103720,2348.417438,64,44,0,20,0,Lleyton Hewitt
1991,101843,2348.225835,73,51,0,22,4,Sergi Bruguera
2000,103103,2348.186652,72,43,0,29,2,Dominik Hrbaty
1996,102238,2347.999555,72,46,0,26,3,Alberto Berasategui
2013,105208,2347.773514,55,37,0,18,3,Ernests Gulbis
2002,102257,2347.65213,51,33,0,18,10,Greg Rusedski
1987,100676,2347.580549,47,34,0,13,6,Yannick Noah
1987,101084,2347.027726,59,37,0,22,3,Jakob Hlasek
1998,102035,2346.938166,65,38,0,27,2,Jonas Bjorkman
1989,100689,2346.700577,47,30,0,17,5,Tim Mayotte
1991,101063,2346.112019,58,36,0,22,3,Jordi Arrese
2009,103720,2345.995123,54,34,0,20,7,Lleyton Hewitt
2015,104259,2345.938978,56,33,0,23,5,Philipp Kohlschreiber
2012,104545,2345.647953,66,45,0,21,3,John Isner
2010,104678,2345.607944,69,39,0,30,0,Viktor Troicki
1994,101532,2345.429091,46,27,0,19,3,Francisco Clavet
1994,101222,2345.383826,87,60,0,27,0,Stefan Edberg
2005,103498,2345.303106,38,27,0,11,12,Marat Safin
2005,104214,2345.199689,68,38,0,30,5,Igor Andreev
1998,103163,2344.829231,66,40,0,26,2,Tommy Haas
2000,103017,2344.777079,46,30,0,16,10,Nicolas Kiefer
1998,102845,2344.418757,77,49,0,28,1,Carlos Moya
1990,101772,2344.254628,61,35,0,26,0,Andrei Cherkasov
2001,103344,2344.168325,51,29,0,22,2,Ivan Ljubicic
2013,105777,2344.071259,60,37,0,23,3,Grigor Dimitrov
1995,101723,2343.903017,51,36,0,15,3,Magnus Larsson
2010,104022,2343.721753,63,43,0,20,2,Mikhail Youzhny
2003,103888,2343.08465,64,39,0,25,2,Mardy Fish
1986,100529,2343.017351,55,36,0,19,3,Kevin Curren
1995,101843,2342.961704,60,40,0,20,0,Sergi Bruguera
1988,101298,2342.826721,61,40,0,21,2,Jonas Svensson
1998,101964,2342.478212,72,44,0,28,2,Goran Ivanisevic
2006,102450,2342.351605,51,31,0,20,3,Tim Henman
2007,103990,2342.09596,75,49,0,26,2,Tommy Robredo
1996,102882,2342.060879,58,35,0,23,4,Mark Philippoussis
2011,104755,2342.048114,55,35,0,20,3,Richard Gasquet
2015,105683,2341.498998,49,33,0,16,7,Milos Raonic
1988,101511,2341.326901,48,29,0,19,9,Horst Skoff
1986,100752,2341.307048,59,34,0,25,3,Ramesh Krishnan
1986,101381,2341.222227,61,39,0,22,3,Aaron Krickstein
1990,101609,2341.145257,55,35,0,20,0,David Wheaton
1987,100893,2340.858519,52,34,0,18,4,Joakim Nystrom
1992,101120,2340.731705,68,42,0,26,3,Karel Novacek
2002,102374,2340.669423,58,39,0,19,3,Alex Corretja
2002,103084,2340.630151,66,43,0,23,2,Guillermo Canas
2000,101990,2340.312165,42,27,0,15,5,Richard Krajicek
1993,101613,2340.269895,62,39,0,23,0,Malivai Washington
2003,103852,2339.975021,65,34,0,31,2,Feliciano Lopez
2007,104269,2339.75215,62,34,0,28,2,Fernando Verdasco
2005,103507,2339.592174,73,46,0,27,2,Juan Carlos Ferrero
2013,104926,2338.974914,69,42,0,27,3,Fabio Fognini
1992,101510,2338.739618,40,25,0,15,3,Henrik Holm
1990,101404,2338.569504,59,44,0,15,0,Thomas Muster
2005,103285,2338.220093,71,45,0,26,2,Radek Stepanek
2001,102358,2337.898119,55,33,0,22,2,Thomas Enqvist
1992,101611,2337.852922,58,31,0,27,3,Cedric Pioline
1991,101334,2337.730246,76,46,0,30,3,Alexander Volkov
2005,103990,2337.657342,68,43,0,25,2,Tommy Robredo
1996,102845,2337.634385,72,44,0,28,3,Carlos Moya
1996,101965,2337.454763,77,49,0,28,3,Wayne Ferreira
2007,103908,2337.203818,70,46,0,24,2,Paul Henri Mathieu
2009,103970,2337.021382,70,46,0,24,0,David Ferrer
2006,103285,2336.512166,45,30,0,15,19,Radek Stepanek
1996,102456,2336.469152,75,48,0,27,3,Felix Mantilla
2001,103018,2336.299454,58,31,0,27,2,Max Mirnyi
1997,102610,2336.09708,68,46,0,22,6,Albert Costa
1999,102344,2335.772545,65,43,0,22,3,Karol Kucera
2012,105668,2335.733803,19,14,0,5,3,Jerzy Janowicz
2015,104468,2335.639576,67,43,0,24,3,Gilles Simon
1992,101965,2335.590854,74,49,0,25,0,Wayne Ferreira
1992,101613,2335.104733,72,50,0,22,3,Malivai Washington
2010,104542,2334.891194,47,31,0,16,5,Jo Wilfried Tsonga
1998,102358,2334.528392,51,36,0,15,2,Thomas Enqvist
2002,102856,2334.336814,39,25,0,14,2,Gustavo Kuerten
2000,102158,2334.264841,53,34,0,19,0,Patrick Rafter
1991,101381,2333.904073,52,31,0,21,0,Aaron Krickstein
2010,103507,2333.792581,47,33,0,14,13,Juan Carlos Ferrero
2002,101948,2333.72533,44,27,0,17,10,Pete Sampras
1993,101414,2333.382143,64,42,0,22,0,Boris Becker
1990,101793,2333.338723,60,39,0,21,2,Jim Courier
2006,104417,2333.240831,58,35,0,23,2,Robin Soderling
2008,104214,2333.170261,75,43,0,32,2,Igor Andreev
1990,101820,2333.152765,58,35,0,23,1,Marc Rosset
2000,103507,2333.136858,72,46,0,26,0,Juan Carlos Ferrero
2007,104022,2332.87031,75,50,0,25,0,Mikhail Youzhny
1992,100581,2332.802416,50,32,0,18,0,John Mcenroe
1994,101404,2332.649208,84,58,0,26,0,Thomas Muster
2002,103900,2332.588062,60,36,0,24,2,David Nalbandian
1986,100944,2332.553767,58,38,0,20,0,Mikael Pernfors
2013,104597,2332.43748,65,42,0,23,3,Nicolas Almagro
1999,101774,2332.393112,63,43,0,20,1,Todd Martin
1997,102374,2332.363051,72,49,0,23,2,Alex Corretja
2000,102854,2332.255734,65,37,0,28,2,Sjeng Schalken
1991,101120,2331.703329,89,58,0,31,2,Karel Novacek
1997,102845,2331.488027,86,56,0,30,1,Carlos Moya
2004,102563,2331.451711,50,29,0,21,2,Thomas Johansson
1987,100586,2331.088386,37,24,0,13,7,Eliot Teltscher
2003,102562,2331.081064,74,46,0,28,2,Jiri Novak
2009,103507,2331.028629,55,35,0,20,3,Juan Carlos Ferrero
2012,103888,2330.972276,33,21,0,12,12,Mardy Fish
2012,104312,2330.790991,65,38,0,27,3,Andreas Seppi
2007,102845,2330.588791,65,42,0,23,2,Carlos Moya
2006,103813,2330.505465,82,55,0,27,2,Jarkko Nieminen
1989,101391,2330.491871,60,39,0,21,0,Carl Uwe Steeb
2012,104338,2330.442458,59,40,0,19,3,Juan Monaco
1987,100772,2330.315148,52,34,0,18,4,Kelly Evernden
2001,102701,2330.258939,51,31,0,20,3,Marcelo Rios
1988,100967,2330.180496,55,36,0,19,3,Dan Goldie
2001,103598,2329.792851,61,38,0,23,2,Xavier Malisse
1988,101138,2329.702663,34,25,0,9,19,Pat Cash
1988,100529,2329.469792,46,31,0,15,3,Kevin Curren
2002,103163,2329.039719,66,44,0,22,2,Tommy Haas
2002,103908,2328.997452,39,23,0,16,0,Paul Henri Mathieu
2011,104269,2328.903218,60,36,0,24,3,Fernando Verdasco
2014,103852,2328.730627,67,41,0,26,2,Feliciano Lopez
1994,101932,2328.314746,48,28,0,20,3,Jared Palmer
1993,101965,2328.264274,69,44,0,25,0,Wayne Ferreira
1995,101222,2328.165807,62,42,0,20,3,Stefan Edberg
2009,103344,2328.055836,55,32,0,23,2,Ivan Ljubicic
1990,101142,2327.766542,69,48,0,21,1,Emilio Sanchez
1999,102610,2327.624919,62,40,0,22,3,Albert Costa
2003,102854,2327.436469,66,42,0,24,2,Sjeng Schalken
1989,101511,2327.415747,61,38,0,23,5,Horst Skoff
2006,104571,2327.134286,57,37,0,20,3,Marcos Baghdatis
2002,103292,2327.114124,61,43,0,18,2,Gaston Gaudio
1985,100800,2327.090948,53,32,0,21,11,Diego Perez
1988,101606,2327.055085,45,30,0,15,2,Alberto Mancini
2006,102860,2326.840904,51,31,0,20,3,Agustin Calleri
1994,101613,2326.817921,59,36,0,23,5,Malivai Washington
1991,100763,2326.772541,61,37,0,24,4,Brad Gilbert
2013,105453,2326.725541,55,36,0,19,3,Kei Nishikori
2002,102318,2326.545274,70,44,0,26,2,Andrei Pavel
2015,105449,2326.497708,65,37,0,28,5,Steve Johnson
1997,102358,2326.449115,63,39,0,24,2,Thomas Enqvist
2004,104026,2326.435877,57,35,0,22,3,Joachim Johansson
2011,104731,2326.102595,69,42,0,27,3,Kevin Anderson
1990,101195,2325.927805,62,39,0,23,1,Amos Mansdorf
1994,102158,2325.859306,73,45,0,28,3,Patrick Rafter
1985,101073,2325.743174,58,39,0,19,6,Martin Jaite
2007,103163,2325.728589,57,39,0,18,2,Tommy Haas
2010,105062,2325.622447,25,17,0,8,5,Mikhail Kukushkin
1997,102148,2325.502623,56,32,0,24,2,Fabrice Santoro
1998,102021,2325.401751,53,35,0,18,3,Michael Chang
2003,103387,2325.215904,79,51,0,28,2,Paradorn Srichaphan
1989,100923,2324.976405,54,32,0,22,4,Wally Masur
2003,103018,2324.789106,69,41,0,28,2,Max Mirnyi
2005,103084,2324.723656,34,23,0,11,21,Guillermo Canas
1997,102796,2324.686635,68,42,0,26,2,Magnus Norman
1990,101334,2324.39714,60,34,0,26,1,Alexander Volkov
2008,104098,2324.385115,59,36,0,23,2,Dmitry Tursunov
1986,101098,2324.274741,57,34,0,23,3,Guy Forget
1995,102701,2324.141144,62,41,0,21,3,Marcelo Rios
2015,105332,2323.918873,42,25,0,17,3,Benoit Paire
1996,101990,2323.837449,74,46,0,28,0,Richard Krajicek
1998,102856,2323.689787,66,41,0,25,2,Gustavo Kuerten
2010,104468,2323.486783,42,24,0,18,0,Gilles Simon
2007,103017,2323.426022,31,19,0,12,2,Nicolas Kiefer
1995,101820,2323.379815,62,40,0,22,3,Marc Rosset
2008,104259,2323.301849,54,33,0,21,2,Philipp Kohlschreiber
1993,102257,2323.236698,25,16,0,9,6,Greg Rusedski
2004,103852,2322.899643,59,33,0,26,2,Feliciano Lopez
2008,103990,2322.72852,60,37,0,23,2,Tommy Robredo
2004,103454,2322.72683,68,40,0,28,2,Nicolas Massu
2009,104607,2322.665676,62,36,0,26,0,Tomas Berdych
1991,101142,2322.215963,69,43,0,26,3,Emilio Sanchez
1998,102456,2321.857655,69,43,0,26,2,Felix Mantilla
2006,103781,2321.844597,60,34,0,26,3,Jurgen Melzer
1998,102344,2321.758312,82,53,0,29,1,Karol Kucera
2000,103163,2321.733929,55,34,0,21,3,Tommy Haas
2010,104755,2321.678331,62,38,0,24,2,Richard Gasquet
1994,101320,2321.628633,41,30,0,11,25,Magnus Gustafsson
1994,101434,2321.539251,60,38,0,22,3,Petr Korda
1986,100757,2321.504148,47,32,0,15,13,Anders Jarryd
1997,101793,2321.427016,56,37,0,19,3,Jim Courier
1990,101191,2321.378761,62,37,0,25,1,Richey Reneberg
2006,103970,2321.22749,67,41,0,26,2,David Ferrer
2003,102035,2321.144488,53,32,0,21,2,Jonas Bjorkman
2006,104098,2321.084069,77,46,0,31,2,Dmitry Tursunov
1987,101147,2321.055056,47,30,0,17,4,Claudio Mezzadri
2014,104545,2321.042075,60,39,0,21,2,John Isner
1990,101649,2320.853373,62,41,0,21,2,Guillermo Perez Roldan
2004,103344,2320.797699,61,37,0,24,2,Ivan Ljubicic
2003,103096,2320.661261,51,31,0,20,3,Arnaud Clement
1989,101686,2320.480848,35,23,0,12,17,Franco Davin
2000,102021,2320.352747,68,42,0,26,3,Michael Chang
2009,103990,2320.346288,71,46,0,25,2,Tommy Robredo
1997,103017,2320.286537,42,26,0,16,2,Nicolas Kiefer
1987,101736,2320.13158,38,22,0,16,2,Andre Agassi
1990,101086,2319.746896,58,33,0,25,2,Ronald Agenor
2005,103909,2319.698898,82,55,0,27,1,Guillermo Coria
1997,101320,2319.655938,46,26,0,20,2,Magnus Gustafsson
2008,104339,2319.530294,49,32,0,17,2,Mario Ancic
2014,104731,2319.293271,63,39,0,24,2,Kevin Anderson
1989,100870,2318.924079,43,28,0,15,3,Christo Van Rensburg
2009,104527,2318.909017,51,31,0,20,2,Stanislas Wawrinka
1986,101195,2318.820542,41,23,0,18,3,Amos Mansdorf
1993,102238,2318.726864,48,29,0,19,3,Alberto Berasategui
1991,100581,2318.632197,52,34,0,18,3,John Mcenroe
1987,101195,2318.48222,57,35,0,22,2,Amos Mansdorf
1991,101404,2318.126327,49,30,0,19,4,Thomas Muster
1988,100653,2317.962057,55,36,0,19,3,Andres Gomez
1985,100934,2317.855557,27,17,0,10,4,Matt Anger
2004,103602,2317.83546,62,41,0,21,2,Fernando Gonzalez
2004,102257,2317.798391,42,26,0,16,3,Greg Rusedski
2010,104198,2317.740291,54,31,0,23,4,Guillermo Garcia Lopez
1993,101195,2317.523983,68,44,0,24,3,Amos Mansdorf
1990,101062,2317.085563,34,21,0,13,1,Mats Wilander
1991,101613,2317.017262,55,33,0,22,3,Malivai Washington
2008,103852,2316.98935,53,27,0,26,0,Feliciano Lopez
1999,102856,2316.930185,74,49,0,25,1,Gustavo Kuerten
2008,103720,2316.908671,31,20,0,11,12,Lleyton Hewitt
2015,105311,2316.905635,69,38,0,31,5,Joao Sousa
2008,104755,2316.831018,54,32,0,22,3,Richard Gasquet
2003,101962,2316.787406,68,41,0,27,2,Younes El Aynaoui
1993,101990,2316.733845,58,36,0,22,4,Richard Krajicek
2007,103285,2316.458515,50,28,0,22,4,Radek Stepanek
1997,101404,2316.378658,70,46,0,24,1,Thomas Muster
1996,101711,2316.196992,28,18,0,10,3,Alex Obrien
1992,101381,2316.183768,46,31,0,15,16,Aaron Krickstein
2005,103387,2316.170669,66,35,0,31,3,Paradorn Srichaphan
2002,103484,2316.040496,61,36,0,25,2,James Blake
2005,103017,2315.816005,56,33,0,23,2,Nicolas Kiefer
2004,103285,2315.755489,57,30,0,27,2,Radek Stepanek
1995,101084,2315.4627,62,34,0,28,3,Jakob Hlasek
1993,101409,2315.339255,57,35,0,22,3,Jaime Yzaga
2002,102765,2314.923525,48,30,0,18,2,Nicolas Escude
1985,100530,2314.224089,42,28,0,14,6,Andreas Maurer
1995,101990,2314.139177,67,41,0,26,3,Richard Krajicek
1996,101589,2314.057356,59,31,0,28,1,Arnaud Boetsch
1985,101036,2314.03294,51,36,0,15,9,Miloslav Mecir
2001,102839,2313.869694,55,30,0,25,2,Nicolas Lapentti
1991,101772,2313.850855,73,42,0,31,3,Andrei Cherkasov
1991,101191,2313.786233,50,32,0,18,3,Richey Reneberg
2014,104468,2313.70107,53,28,0,25,2,Gilles Simon
1985,100946,2313.652991,48,27,0,21,5,Slobodan Zivojinovic
2009,103163,2313.497917,49,31,0,18,2,Tommy Haas
1991,101532,2313.454235,64,38,0,26,3,Francisco Clavet
2013,105227,2313.307566,39,26,0,13,3,Marin Cilic
2001,102271,2313.108753,56,31,0,25,2,Hicham Arazi
2011,104338,2312.77295,59,31,0,28,0,Juan Monaco
1989,101320,2312.663266,41,23,0,18,5,Magnus Gustafsson
2010,103566,2312.640153,51,29,0,22,0,Michael Llodra
1996,102446,2312.59851,56,34,0,22,7,Andrei Medvedev
2012,104053,2312.356955,39,23,0,16,12,Andy Roddick
1990,101309,2312.194394,50,32,0,18,3,Jay Berger
1989,101230,2311.906405,48,30,0,18,4,Andrei Chesnokov
1995,101647,2311.888033,56,30,0,26,0,Byron Black
1995,101613,2311.697608,56,28,0,28,3,Malivai Washington
2003,104068,2311.685872,50,31,0,19,2,Robby Ginepri
2005,103694,2311.634565,64,37,0,27,2,Olivier Rochus
1996,102563,2311.609173,49,28,0,21,3,Thomas Johansson
1990,101098,2311.412675,61,38,0,23,1,Guy Forget
1998,101733,2311.372502,65,41,0,24,3,Jan Siemerink
2006,103103,2311.164963,60,32,0,28,2,Dominik Hrbaty
2001,103900,2310.948405,26,17,0,9,7,David Nalbandian
1987,101298,2310.883726,42,24,0,18,4,Jonas Svensson
1985,100617,2310.876354,43,26,0,17,4,Bud Schultz
1992,102358,2310.811833,25,16,0,9,5,Thomas Enqvist
2013,104792,2310.683678,55,33,0,22,5,Gael Monfils
1992,101142,2310.520193,75,48,0,27,0,Emilio Sanchez
1996,101611,2310.225047,67,44,0,23,0,Cedric Pioline
2002,103096,2310.194368,59,33,0,26,2,Arnaud Clement
1985,101084,2309.847677,54,31,0,23,5,Jakob Hlasek
1995,102882,2309.787865,44,26,0,18,5,Mark Philippoussis
2001,102456,2309.7746,46,26,0,20,3,Felix Mantilla
1992,101404,2309.6659,62,39,0,23,3,Thomas Muster
2004,104417,2309.642793,59,31,0,28,2,Robin Soderling
2007,103813,2309.34628,60,33,0,27,2,Jarkko Nieminen
1992,101723,2309.321196,50,30,0,20,3,Magnus Larsson
1997,102446,2309.316548,58,34,0,24,4,Andrei Medvedev
1994,101098,2309.199722,39,22,0,17,3,Guy Forget
1992,101185,2309.186486,50,27,0,23,3,Mark Woodforde
2007,104468,2309.172756,61,35,0,26,2,Gilles Simon
1987,100901,2309.156201,47,28,0,19,4,Paul Annacone
2006,103694,2309.01034,53,33,0,20,2,Olivier Rochus
1988,100713,2308.391557,57,36,0,21,2,John Fitzgerald
1992,101334,2308.157009,80,47,0,33,0,Alexander Volkov
1997,103031,2308.142124,32,21,0,11,2,Julian Alonso
2013,104471,2308.078584,60,33,0,27,3,Ivan Dodig
1989,101232,2307.819192,23,15,0,8,5,Nicklas Kroon
1989,101439,2307.790622,46,26,0,20,2,Javier Sanchez
1993,101723,2307.721277,59,32,0,27,0,Magnus Larsson
2007,104214,2307.698849,60,34,0,26,0,Igor Andreev
2009,104571,2307.695018,40,24,0,16,6,Marcos Baghdatis
2001,102610,2307.481168,49,27,0,22,2,Albert Costa
1988,101276,2307.467454,44,27,0,17,2,Horacio De La Pena
2002,102854,2307.41884,66,37,0,29,2,Sjeng Schalken
2000,103819,2307.384396,66,36,0,30,2,Roger Federer
1985,100434,2307.363746,77,49,0,28,0,Tomas Smid
2007,103602,2307.255441,57,35,0,22,1,Fernando Gonzalez
2005,103206,2306.859526,53,30,0,23,2,Sebastien Grosjean
2012,104571,2306.832308,60,35,0,25,3,Marcos Baghdatis
1989,101606,2306.79887,54,37,0,17,2,Alberto Mancini
2010,104269,2306.734884,65,43,0,22,2,Fernando Verdasco
1992,101063,2306.64627,54,32,0,22,4,Jordi Arrese
1985,101061,2306.398145,53,32,0,21,8,Jimmy Arias
1989,100529,2306.286161,51,33,0,18,3,Kevin Curren
2010,104597,2306.248187,70,44,0,26,2,Nicolas Almagro
1990,101843,2305.89107,57,33,0,24,2,Sergi Bruguera
1996,101806,2305.804806,49,25,0,24,5,Marc Kevin Goellner
2008,103888,2305.68739,55,32,0,23,3,Mardy Fish
2014,105023,2305.515504,50,28,0,22,2,Sam Querrey
1996,101792,2305.32525,34,21,0,13,14,Slava Dosedel
2014,104755,2305.265181,51,31,0,20,0,Richard Gasquet
2004,103206,2305.22792,43,28,0,15,11,Sebastien Grosjean
1998,101727,2305.153922,59,35,0,24,2,Jason Stoltenberg
2011,103507,2304.863301,31,20,0,11,3,Juan Carlos Ferrero
1996,101191,2304.779741,63,38,0,25,3,Richey Reneberg
1997,101611,2304.708276,65,37,0,28,2,Cedric Pioline
1995,102024,2304.694386,42,25,0,17,3,Hernan Gumy
1993,101318,2304.640399,32,21,0,11,3,Javier Frana
2000,102845,2304.366094,53,32,0,21,3,Carlos Moya
1991,101368,2304.216654,17,12,0,5,3,Christian Miniussi
1996,102374,2304.144436,63,37,0,26,0,Alex Corretja
2013,103917,2304.108308,24,17,0,7,3,Nicolas Mahut
2005,104269,2304.039308,63,35,0,28,2,Fernando Verdasco
1986,100815,2303.863031,58,35,0,23,3,David Pate
2001,103990,2303.713326,57,37,0,20,2,Tommy Robredo
2010,103656,2303.702092,62,38,0,24,2,Albert Montanes
2011,103900,2303.323661,35,22,0,13,7,David Nalbandian
2008,104527,2303.319882,59,38,0,21,2,Stanislas Wawrinka
1986,100920,2303.123629,31,19,0,12,16,Robert Seguso
2001,102257,2302.792117,63,39,0,24,2,Greg Rusedski
2004,103292,2302.749206,61,37,0,24,1,Gaston Gaudio
1988,101309,2302.486082,45,29,0,16,5,Jay Berger
1997,102162,2302.410165,56,35,0,21,3,Chris Woodruff
1995,101888,2302.278539,63,31,0,32,3,Daniel Vacek
1993,101439,2302.277956,70,39,0,31,3,Javier Sanchez
1995,102539,2302.242338,51,31,0,20,3,Bohdan Ulihrach
2004,103990,2302.223314,69,43,0,26,0,Tommy Robredo
2011,104527,2302.162674,56,36,0,20,3,Stanislas Wawrinka
1986,100532,2301.967442,35,21,0,14,3,Johan Kriek
1995,101733,2301.723589,67,38,0,29,3,Jan Siemerink
1988,101391,2301.671299,48,28,0,20,0,Carl Uwe Steeb
1994,101191,2301.587388,57,33,0,24,3,Richey Reneberg
1985,100529,2301.58491,38,25,0,13,9,Kevin Curren
1992,101761,2301.554296,52,31,0,21,3,Jaime Oncins
1991,100284,2301.387872,33,19,0,14,0,Jimmy Connors
1999,101793,2301.375255,52,31,0,21,3,Jim Courier
1998,102401,2301.256075,40,23,0,17,11,Scott Draper
1989,100757,2301.230371,38,23,0,15,5,Anders Jarryd
2015,104792,2301.198642,52,34,0,18,3,Gael Monfils
1994,101120,2300.880659,70,38,0,32,0,Karel Novacek
1987,100954,2300.831038,47,29,0,18,2,Luiz Mattar
2013,103852,2300.741732,50,30,0,20,3,Feliciano Lopez
1991,101358,2300.732559,30,19,0,11,4,Olivier Delaitre
2002,102701,2300.702656,53,32,0,21,2,Marcelo Rios
1996,101647,2300.624457,65,37,0,28,3,Byron Black
1993,101298,2300.475816,62,34,0,28,4,Jonas Svensson
1999,102765,2300.406189,37,20,0,17,2,Nicolas Escude
1990,101440,2300.273268,45,26,0,19,1,Mark Koevermans
2013,105668,2300.23847,47,27,0,20,3,Jerzy Janowicz
1988,100920,2299.99438,35,21,0,14,3,Robert Seguso
2015,105777,2299.646014,55,33,0,22,3,Grigor Dimitrov
1988,100532,2299.586634,43,25,0,18,4,Johan Kriek
1996,101820,2299.489285,68,39,0,29,0,Marc Rosset
2013,104259,2299.484428,60,34,0,26,3,Philipp Kohlschreiber
2010,104545,2299.462141,62,38,0,24,2,John Isner
1994,102247,2299.396044,69,38,0,31,3,Andrea Gaudenzi
2007,103084,2299.295716,61,40,0,21,2,Guillermo Canas
2000,102035,2299.015014,55,30,0,25,2,Jonas Bjorkman
2010,103344,2298.858575,46,26,0,20,2,Ivan Ljubicic
2015,103333,2298.497856,63,38,0,25,3,Ivo Karlovic
2002,102338,2298.386607,66,39,0,27,0,Yevgeny Kafelnikov
2007,103507,2298.36298,57,34,0,23,2,Juan Carlos Ferrero
